company_acer,company_apple,company_asus,company_dell,company_hp,company_lenovo,company_lg,company_msi,company_other (chinease/korean),company_other (european/american),company_samsung,company_toshiba,cpu_brand,cpu_cores,cpu_mark,cpu_name,cpu_name_key,cpu_thread_mark,gpu_brand,gpu_g2d_mark,gpu_g3d_mark,gpu_name,gpu_name_key,inches,memory_flash_storage,memory_hdd,memory_hybrid,memory_primary,memory_secondary,memory_ssd,opsys_android,opsys_chrome os,opsys_linux,opsys_macos,opsys_windows 10,opsys_windows 7,price_bracket,price_euros,ram_gb,screen_panel_ips,screen_resolution_l,screen_resolution_w,screen_retina_display,screen_touchscreen,typename_2 in 1 convertible,typename_gaming,typename_notebook,typename_ultrabook,weight_kg
0,0,0,0,1,0,0,0,0,0,0,0,Intel,2,3654,Intel Core i7 7500U 2.7GHz,Intel Core i7-7500U @ 2.70GHz,1948,Intel,218,922,Intel HD Graphics 620                             ,Intel HD Graphics 620                             ,13.3,0,0,0,256.0,0.0,1,0,0,0,0,1,0,Mid Range,1349.0,8,1,1080,1920,0,1,0,0,0,1,1.11
1,0,0,0,0,0,0,0,0,0,0,0,Intel,4,2138,Intel Pentium Quad Core N4200 1.1GHz,Intel Pentium N4200 @ 1.10GHz,857,Intel,218,922,Intel HD Graphics 505                             ,Intel HD Graphics 620                             ,15.6,0,1,0,500.0,0.0,0,0,0,0,0,1,0,Budget,380.0,4,0,768,1366,0,0,0,0,1,0,2.4
0,0,1,0,0,0,0,0,0,0,0,0,Intel,4,6955,Intel Core i7 7700HQ 2.8GHz,Intel Core i7-7700HQ @ 2.80GHz,2069,Nvidia,651,6315,Nvidia GeForce GTX 1050 Ti                        ,GeForce GTX 1050 Ti                               ,15.6,0,1,0,256.0,1000.0,1,0,0,0,0,1,0,High End,1799.0,16,0,1080,1920,0,0,0,1,0,0,2.5
0,0,0,0,1,0,0,0,0,0,0,0,Intel,2,3654,Intel Core i7 7500U 2.7GHz,Intel Core i7-7500U @ 2.70GHz,1948,Intel,218,922,Intel HD Graphics 620                             ,Intel HD Graphics 620                             ,14.0,0,0,0,512.0,0.0,1,0,0,0,0,1,0,High End,2089.0,8,0,1080,1920,0,0,0,0,0,1,1.48
1,0,0,0,0,0,0,0,0,0,0,0,Intel,4,6955,Intel Core i7 7700HQ 2.8GHz,Intel Core i7-7700HQ @ 2.80GHz,2069,Nvidia,651,6315,Nvidia GeForce GTX 1050                           ,GeForce GTX 1050 Ti                               ,15.6,0,1,0,128.0,1000.0,1,0,0,0,0,1,0,Mid Range,1260.0,8,1,1080,1920,0,0,0,1,0,0,2.7
0,0,0,0,1,0,0,0,0,0,0,0,Intel,2,3413,Intel Core i5 7200U 2.5GHz,Intel Core i5-7200U @ 2.50GHz,1780,Intel,218,922,Intel HD Graphics 620                             ,Intel HD Graphics 620                             ,13.3,0,0,0,256.0,0.0,1,0,0,0,0,1,0,Mid Range,1189.0,8,1,1080,1920,0,0,0,0,1,0,1.34
0,0,0,1,0,0,0,0,0,0,0,0,Intel,2,2719,Intel Core i3 7100U 2.4GHz,Intel Core i3-7100U @ 2.40GHz,1391,Intel,218,922,Intel HD Graphics 620                             ,Intel HD Graphics 620                             ,15.6,0,0,0,128.0,0.0,1,0,0,0,0,1,0,Budget,547.0,4,0,768,1366,0,0,0,0,1,0,2.18
0,0,0,0,1,0,0,0,0,0,0,0,Intel,2,3413,Intel Core i5 7200U 2.5GHz,Intel Core i5-7200U @ 2.50GHz,1780,Intel,218,922,Intel HD Graphics 620                             ,Intel HD Graphics 620                             ,14.0,0,1,0,500.0,0.0,0,0,0,0,0,1,0,Mid Range,779.0,4,0,768,1366,0,0,0,0,1,0,1.64
0,0,0,0,0,0,0,0,0,0,0,1,Intel,2,3029,Intel Core i5 6200U 2.3GHz,Intel Core i5-6200U @ 2.30GHz,1588,Intel,218,922,Intel HD Graphics 520                             ,Intel HD Graphics 620                             ,13.3,0,0,0,128.0,0.0,1,0,0,0,0,1,0,Mid Range,1195.0,4,0,1080,1920,0,0,0,0,1,0,1.2
0,0,0,0,1,0,0,0,0,0,0,0,Intel,2,3258,Intel Core i5 6300U 2.4GHz,Intel Core i5-6300U @ 2.40GHz,1691,Intel,218,922,Intel HD Graphics 520                             ,Intel HD Graphics 620                             ,14.0,0,0,0,256.0,0.0,1,0,0,0,0,1,0,Mid Range,1099.99,4,0,768,1366,0,0,0,0,1,0,1.48
0,0,0,0,1,0,0,0,0,0,0,0,Intel,2,3413,Intel Core i5 7200U 2.5GHz,Intel Core i5-7200U @ 2.50GHz,1780,Intel,218,922,Intel HD Graphics 620                             ,Intel HD Graphics 620                             ,14.0,0,0,0,256.0,0.0,1,0,0,0,0,1,0,Mid Range,1205.0,4,0,1080,1920,0,0,0,0,1,0,1.95
0,0,0,0,1,0,0,0,0,0,0,0,Intel,2,3506,Intel Core i7 6600U 2.6GHz,Intel Core i7-6600U @ 2.60GHz,1849,Intel,218,922,Intel HD Graphics 520                             ,Intel HD Graphics 620                             ,14.0,0,0,0,256.0,0.0,1,0,0,0,0,0,1,Mid Range,1449.0,8,0,1080,1920,0,0,0,0,0,1,1.43
0,0,0,0,1,0,0,0,0,0,0,0,Intel,2,3413,Intel Core i5 7200U 2.5GHz,Intel Core i5-7200U @ 2.50GHz,1780,Nvidia,191,1303,Nvidia GeForce 930MX                              ,GeForce 930MX                                     ,14.0,0,0,0,256.0,0.0,1,0,0,0,0,1,0,Mid Range,1049.26,8,0,1080,1920,0,0,0,0,1,0,1.64
0,0,0,0,1,0,0,0,0,0,0,0,Intel,2,2719,Intel Core i3 7100U 2.4GHz,Intel Core i3-7100U @ 2.40GHz,1391,Intel,218,922,Intel HD Graphics 620                             ,Intel HD Graphics 620                             ,14.0,0,1,0,500.0,0.0,0,0,0,0,0,1,0,Mid Range,684.0,4,0,768,1366,0,0,0,0,1,0,1.64
0,0,0,1,0,0,0,0,0,0,0,0,Intel,4,5107,Intel Core i5 7300HQ 2.5GHz,Intel Core i5-7300HQ @ 2.50GHz,1968,Nvidia,651,6315,Nvidia GeForce GTX 1050                           ,GeForce GTX 1050 Ti                               ,15.6,0,0,1,1000.0,0.0,0,0,0,0,0,1,0,Mid Range,949.0,8,0,1080,1920,0,0,0,1,0,0,2.65
0,0,0,0,1,0,0,0,0,0,0,0,Intel,2,3413,Intel Core i5 7200U 2.5GHz,Intel Core i5-7200U @ 2.50GHz,1780,Intel,218,922,Intel HD Graphics 620                             ,Intel HD Graphics 620                             ,12.5,0,1,0,500.0,0.0,0,0,0,0,0,1,0,Mid Range,1539.0,4,0,1080,1920,0,0,0,0,0,1,1.26
0,0,0,0,1,0,0,0,0,0,0,0,Intel,2,3413,Intel Core i5 7200U 2.5GHz,Intel Core i5-7200U @ 2.50GHz,1780,Intel,218,922,Intel HD Graphics 620                             ,Intel HD Graphics 620                             ,14.0,0,0,0,256.0,0.0,1,0,0,0,0,1,0,Mid Range,1590.0,4,0,1080,1920,0,0,0,0,1,0,1.48
0,0,0,0,1,0,0,0,0,0,0,0,Intel,2,3280,Intel Core i7 6500U 2.5GHz,Intel Core i7-6500U @ 2.50GHz,1709,Intel,218,922,Intel HD Graphics 520                             ,Intel HD Graphics 620                             ,14.0,0,0,0,256.0,0.0,1,0,0,0,0,1,0,High End,1887.21,8,0,1080,1920,0,0,0,0,0,1,1.54
0,0,0,0,1,0,0,0,0,0,0,0,Intel,2,2719,Intel Core i3 7100U 2.4GHz,Intel Core i3-7100U @ 2.40GHz,1391,Intel,218,922,Intel HD Graphics 620                             ,Intel HD Graphics 620                             ,13.3,0,1,0,500.0,0.0,0,0,0,0,0,1,0,Mid Range,800.0,4,0,768,1366,0,0,0,0,1,0,1.49
0,0,0,0,0,0,0,0,0,0,0,1,Intel,2,3029,Intel Core i5 6200U 2.3GHz,Intel Core i5-6200U @ 2.30GHz,1588,Intel,218,922,Intel HD Graphics 520                             ,Intel HD Graphics 620                             ,13.3,0,0,0,256.0,0.0,1,0,0,0,0,1,0,Mid Range,1210.0,8,0,768,1366,0,0,0,0,1,0,1.5
0,0,0,0,1,0,0,0,0,0,0,0,Intel,2,2719,Intel Core i3 7100U 2.4GHz,Intel Core i3-7100U @ 2.40GHz,1391,Intel,218,922,Intel HD Graphics 620                             ,Intel HD Graphics 620                             ,15.6,0,0,0,256.0,0.0,1,0,0,0,0,1,0,Mid Range,769.99,4,0,768,1366,0,0,0,0,1,0,2.04
0,0,0,0,0,1,0,0,0,0,0,0,Intel,4,6934,Intel Core i7 6820HQ 2.7GHz,Intel Core i7-6820HQ @ 2.70GHz,1991,Nvidia,437,5680,Nvidia Quadro 3000M                               ,Quadro M3000M                                     ,17.3,0,0,0,512.0,0.0,1,0,0,0,0,0,1,High End,2968.0,16,1,2160,3840,0,0,0,0,1,0,2.4
0,0,0,0,0,0,0,0,0,0,0,1,Intel,2,3029,Intel Core i5 6200U 2.3GHz,Intel Core i5-6200U @ 2.30GHz,1588,Intel,218,922,Intel HD Graphics 520                             ,Intel HD Graphics 620                             ,14.0,0,0,0,256.0,0.0,1,0,0,0,0,1,0,Mid Range,1490.0,8,1,1080,1920,0,0,0,0,1,0,1.47
0,0,0,0,1,0,0,0,0,0,0,0,Intel,2,3280,Intel Core i7 6500U 2.5GHz,Intel Core i7-6500U @ 2.50GHz,1709,Intel,218,922,Intel HD Graphics 520                             ,Intel HD Graphics 620                             ,14.0,0,0,0,256.0,0.0,1,0,0,0,0,1,0,High End,2229.0,8,0,1080,1920,0,0,0,0,1,0,1.43
0,0,0,1,0,0,0,0,0,0,0,0,Intel,2,2640,Intel Core i3 6100U 2.3GHz,Intel Core i3-6100U @ 2.30GHz,1346,Intel,218,922,Intel HD Graphics 520                             ,Intel HD Graphics 620                             ,15.6,0,1,0,1000.0,0.0,0,0,0,0,0,1,0,Mid Range,795.99,4,1,1080,1920,0,1,1,0,0,0,2.08
0,0,0,0,0,0,0,0,0,0,0,1,Intel,2,3029,Intel Core i5 6200U 2.3GHz,Intel Core i5-6200U @ 2.30GHz,1588,Intel,218,922,Intel HD Graphics 520                             ,Intel HD Graphics 620                             ,13.3,0,0,0,256.0,0.0,1,0,0,0,0,1,0,Mid Range,1590.0,8,0,1080,1920,0,0,0,0,0,1,1.2
0,0,0,0,1,0,0,0,0,0,0,0,Intel,2,3413,Intel Core i5 7200U 2.5GHz,Intel Core i5-7200U @ 2.50GHz,1780,Intel,218,922,Intel HD Graphics 620                             ,Intel HD Graphics 620                             ,13.3,0,0,0,256.0,0.0,1,0,0,0,0,1,0,Mid Range,1149.0,8,1,1080,1920,0,0,0,0,1,0,1.11
0,0,0,0,1,0,0,0,0,0,0,0,Intel,2,3654,Intel Core i7 7500U 2.7GHz,Intel Core i7-7500U @ 2.70GHz,1948,Nvidia,191,1303,Nvidia GeForce 930MX                              ,GeForce 930MX                                     ,14.0,0,0,0,256.0,0.0,1,0,0,0,0,1,0,Mid Range,1185.43,8,0,1080,1920,0,0,0,0,1,0,1.64
0,0,0,1,0,0,0,0,0,0,0,0,Intel,2,3258,Intel Core i5 6300U 2.4GHz,Intel Core i5-6300U @ 2.40GHz,1691,Intel,218,922,Intel HD Graphics 520                             ,Intel HD Graphics 620                             ,15.6,0,1,0,500.0,0.0,0,0,0,0,0,1,0,Mid Range,1046.44,8,0,1080,1920,0,0,0,0,1,0,2.09
0,0,0,0,1,0,0,0,0,0,0,0,Intel,2,3413,Intel Core i5 7200U 2.5GHz,Intel Core i5-7200U @ 2.50GHz,1780,Intel,218,922,Intel HD Graphics 620                             ,Intel HD Graphics 620                             ,12.5,0,0,0,256.0,0.0,1,0,0,0,0,1,0,Mid Range,1559.0,4,0,768,1366,0,0,0,0,0,1,1.26
0,0,0,0,1,0,0,0,0,0,0,0,Intel,2,3413,Intel Core i5 7200U 2.5GHz,Intel Core i5-7200U @ 2.50GHz,1780,Intel,218,922,Intel HD Graphics 620                             ,Intel HD Graphics 620                             ,14.0,0,1,0,500.0,0.0,0,0,0,0,0,1,0,Mid Range,1189.0,4,0,768,1366,0,0,0,0,1,0,2.31
0,0,0,0,1,0,0,0,0,0,0,0,Intel,2,3413,Intel Core i5 7200U 2.5GHz,Intel Core i5-7200U @ 2.50GHz,1780,Intel,218,922,Intel HD Graphics 620                             ,Intel HD Graphics 620                             ,14.0,0,1,0,500.0,0.0,0,0,0,0,0,1,0,Mid Range,1060.0,4,0,768,1366,0,0,0,0,1,0,1.95
0,0,0,1,0,0,0,0,0,0,0,0,Intel,2,3413,Intel Core i5 7200U 2.5GHz,Intel Core i5-7200U @ 2.50GHz,1780,Intel,218,922,Intel HD Graphics 620                             ,Intel HD Graphics 620                             ,13.3,0,0,0,256.0,0.0,1,0,0,0,0,1,0,High End,1624.0,8,0,1800,3200,0,1,0,0,0,1,1.29
0,0,0,0,1,0,0,0,0,0,0,0,Intel,2,3413,Intel Core i5 7200U 2.5GHz,Intel Core i5-7200U @ 2.50GHz,1780,Nvidia,191,1303,Nvidia GeForce 930MX                              ,GeForce 930MX                                     ,17.3,0,0,0,256.0,0.0,1,0,0,0,0,1,0,Mid Range,1080.0,8,0,1080,1920,0,0,0,0,1,0,2.63
0,0,0,0,1,0,0,0,0,0,0,0,Intel,2,3413,Intel Core i5 7200U 2.5GHz,Intel Core i5-7200U @ 2.50GHz,1780,Intel,218,922,Intel HD Graphics 620                             ,Intel HD Graphics 620                             ,14.0,0,0,0,256.0,0.0,1,0,0,0,0,1,0,Mid Range,973.0,4,0,768,1366,0,0,0,0,1,0,1.64
1,0,0,0,0,0,0,0,0,0,0,0,AMD,2,1515,AMD A9-Series 9420 3GHz,AMD A9-9420,1318,AMD,810,9669,AMD Radeon R5                                     ,Radeon RX 590                                     ,15.6,0,1,0,1000.0,0.0,0,0,0,0,0,1,0,Budget,409.0,6,0,768,1366,0,0,0,0,1,0,2.1
0,0,0,0,0,0,0,1,0,0,0,0,Intel,4,6955,Intel Core i7 7700HQ 2.8GHz,Intel Core i7-7700HQ @ 2.80GHz,2069,Nvidia,651,6315,Nvidia GeForce GTX 1050                           ,GeForce GTX 1050 Ti                               ,17.3,0,1,0,128.0,1000.0,1,0,0,0,0,1,0,Mid Range,1191.8,8,0,1080,1920,0,0,0,1,0,0,2.7
0,0,0,0,1,0,0,0,0,0,0,0,Intel,2,3029,Intel Core i5 6200U 2.3GHz,Intel Core i5-6200U @ 2.30GHz,1588,Intel,218,922,Intel HD Graphics 520                             ,Intel HD Graphics 620                             ,14.0,0,0,0,256.0,0.0,1,0,0,0,0,0,1,Mid Range,1195.0,8,0,1080,1920,0,0,0,0,1,0,1.95
0,0,0,0,1,0,0,0,0,0,0,0,Intel,2,3280,Intel Core i7 6500U 2.5GHz,Intel Core i7-6500U @ 2.50GHz,1709,Intel,218,922,Intel HD Graphics 520                             ,Intel HD Graphics 620                             ,15.6,0,0,0,256.0,0.0,1,0,0,0,0,1,0,Mid Range,1228.99,8,0,1080,1920,0,0,0,0,1,0,1.84
0,0,0,0,1,0,0,0,0,0,0,0,Intel,2,3280,Intel Core i7 6500U 2.5GHz,Intel Core i7-6500U @ 2.50GHz,1709,Intel,218,922,Intel HD Graphics 520                             ,Intel HD Graphics 620                             ,12.5,0,0,0,256.0,0.0,1,0,0,0,0,1,0,Mid Range,1349.0,8,0,1080,1920,0,0,0,0,0,1,1.26
0,0,0,0,1,0,0,0,0,0,0,0,Intel,2,3413,Intel Core i5 7200U 2.5GHz,Intel Core i5-7200U @ 2.50GHz,1780,Intel,218,922,Intel HD Graphics 620                             ,Intel HD Graphics 620                             ,15.6,0,1,0,500.0,0.0,0,0,0,0,0,1,0,Mid Range,742.0,4,0,768,1366,0,0,0,0,1,0,2.04
0,0,0,0,0,0,0,0,0,0,0,1,Intel,2,3506,Intel Core i7 6600U 2.6GHz,Intel Core i7-6600U @ 2.60GHz,1849,Intel,218,922,Intel HD Graphics 520                             ,Intel HD Graphics 620                             ,14.0,0,0,0,256.0,0.0,1,0,0,0,0,1,0,High End,1725.0,8,1,1080,1920,0,0,0,0,0,1,1.47
0,0,0,1,0,0,0,0,0,0,0,0,Intel,2,3258,Intel Core i5 6300U 2.4GHz,Intel Core i5-6300U @ 2.40GHz,1691,Intel,218,922,Intel HD Graphics 520                             ,Intel HD Graphics 620                             ,15.6,0,0,0,256.0,0.0,1,0,0,0,0,0,1,Mid Range,1062.95,8,0,1080,1920,0,0,0,0,1,0,2.09
0,0,0,0,1,0,0,0,0,0,0,0,Intel,2,3413,Intel Core i5 7200U 2.5GHz,Intel Core i5-7200U @ 2.50GHz,1780,Intel,218,922,Intel HD Graphics 620                             ,Intel HD Graphics 620                             ,14.0,0,0,0,256.0,0.0,1,0,0,0,0,1,0,Mid Range,1010.51,8,0,1080,1920,0,0,0,0,1,0,1.64
0,0,0,0,0,1,0,0,0,0,0,0,Intel,2,3280,Intel Core i7 6500U 2.5GHz,Intel Core i7-6500U @ 2.50GHz,1709,Intel,218,922,Intel HD Graphics 520                             ,Intel HD Graphics 620                             ,15.6,0,0,0,256.0,0.0,1,0,0,0,0,1,0,Mid Range,847.0,4,1,1080,1920,0,1,1,0,0,0,1.8
0,0,0,0,0,0,0,0,0,0,0,0,Intel,4,911,Intel Atom X5-Z8350 1.44GHz,Intel Atom x5-Z8350 @ 1.44GHz,484,Intel,218,922,Intel HD Graphics 400                             ,Intel HD Graphics 620                             ,14.0,1,0,0,32.0,0.0,0,0,0,0,0,1,0,Budget,210.8,2,0,768,1366,0,0,0,0,1,0,1.45
0,0,0,0,0,0,0,0,0,0,0,1,Intel,2,3280,Intel Core i7 6500U 2.5GHz,Intel Core i7-6500U @ 2.50GHz,1709,Nvidia,191,1303,Nvidia GeForce 930M                               ,GeForce 930MX                                     ,15.6,0,0,0,256.0,0.0,1,0,0,0,0,1,0,Mid Range,1425.0,16,1,1080,1920,0,0,0,0,1,0,2.4
0,0,0,0,0,1,0,0,0,0,0,0,Intel,2,3029,Intel Core i5 6200U 2.3GHz,Intel Core i5-6200U @ 2.30GHz,1588,Intel,218,922,Intel HD Graphics 520                             ,Intel HD Graphics 620                             ,15.6,0,0,0,256.0,0.0,1,0,0,0,0,1,0,Mid Range,1049.6,8,0,1080,1920,0,0,0,0,1,0,2.3
0,0,0,0,1,0,0,0,0,0,0,0,Intel,2,3029,Intel Core i5 6200U 2.3GHz,Intel Core i5-6200U @ 2.30GHz,1588,Intel,218,922,Intel HD Graphics 520                             ,Intel HD Graphics 620                             ,14.0,0,1,0,500.0,0.0,0,0,0,0,0,1,0,Mid Range,1000.0,4,0,1080,1920,0,0,0,0,1,0,1.54
0,0,0,0,1,0,0,0,0,0,0,0,Intel,2,3258,Intel Core i5 6300U 2.4GHz,Intel Core i5-6300U @ 2.40GHz,1691,Intel,218,922,Intel HD Graphics 520                             ,Intel HD Graphics 620                             ,15.6,0,1,0,256.0,0.0,1,0,0,0,0,1,0,High End,2103.34,8,0,1080,1920,0,0,0,0,1,0,1.84
0,0,0,0,1,0,0,0,0,0,0,0,Intel,2,3029,Intel Core i5 6200U 2.3GHz,Intel Core i5-6200U @ 2.30GHz,1588,Intel,218,922,Intel HD Graphics 520                             ,Intel HD Graphics 620                             ,14.0,0,0,0,256.0,0.0,1,0,0,0,0,0,1,Mid Range,1469.0,8,0,1080,1920,0,0,0,0,1,0,1.43
0,0,0,0,0,0,0,1,0,0,0,0,Intel,4,6922,Intel Core i7 6820HK 2.7GHz,Intel Core i7-6820HK @ 2.70GHz,1949,Nvidia,515,7314,Nvidia GeForce GTX 980M                           ,GeForce GTX 980M                                  ,17.3,0,1,0,256.0,1000.0,1,0,0,0,0,1,0,Mid Range,1545.64,16,1,1080,1920,0,0,0,1,0,0,3.78
0,0,0,0,0,1,0,0,0,0,0,0,Intel,4,6541,Intel Core i7 6700HQ 2.6GHz,Intel Core i7-6700HQ @ 2.60GHz,1918,Nvidia,515,7314,Nvidia GeForce GTX 980M                           ,GeForce GTX 980M                                  ,17.3,0,1,0,128.0,1000.0,1,0,0,0,0,1,0,High End,2289.99,16,1,1080,1920,0,0,0,1,0,0,4.6
0,0,1,0,0,0,0,0,0,0,0,0,Intel,2,664,Intel Celeron Dual Core N3060 1.6GHz,Intel Celeron N3060 @ 1.60GHz,629,Intel,218,922,Intel HD Graphics 400                             ,Intel HD Graphics 620                             ,11.6,1,0,0,16.0,0.0,0,0,1,0,0,0,0,Budget,287.9,4,0,768,1366,0,0,0,0,1,0,1.2
0,0,0,0,0,1,0,0,0,0,0,0,Intel,2,3506,Intel Core i7 6600U 2.6GHz,Intel Core i7-6600U @ 2.60GHz,1849,Intel,218,922,Intel HD Graphics 520                             ,Intel HD Graphics 620                             ,14.0,0,0,0,256.0,0.0,1,0,0,0,0,0,1,High End,2620.0,16,1,1440,2560,0,0,0,0,1,0,1.1
0,0,0,0,1,0,0,0,0,0,0,0,Intel,2,3654,Intel Core i7 7500U 2.7GHz,Intel Core i7-7500U @ 2.70GHz,1948,Nvidia,171,1504,Nvidia GeForce 940MX                              ,GeForce 940MX                                     ,15.6,0,1,0,1000.0,0.0,0,0,0,0,0,1,0,Mid Range,979.0,8,1,1080,1920,0,0,0,0,1,0,1.91
0,0,0,1,0,0,0,0,0,0,0,0,Intel,2,3413,Intel Core i5 7200U 2.7GHz,Intel Core i5-7200U @ 2.50GHz,1780,Intel,218,922,Intel HD Graphics 620                             ,Intel HD Graphics 620                             ,15.6,0,0,0,256.0,0.0,1,0,0,0,0,1,0,Mid Range,1094.0,8,1,1080,1920,0,1,1,0,0,0,2.3
0,0,0,0,1,0,0,0,0,0,0,0,Intel,2,3413,Intel Core i5 7200U 2.5GHz,Intel Core i5-7200U @ 2.50GHz,1780,Intel,218,922,Intel HD Graphics 620                             ,Intel HD Graphics 620                             ,15.6,0,0,0,256.0,0.0,1,0,0,0,0,1,0,Mid Range,979.0,4,0,768,1366,0,0,0,0,1,0,2.04
0,0,0,1,0,0,0,0,0,0,0,0,Intel,2,3654,Intel Core i7 7500U 2.7GHz,Intel Core i7-7500U @ 2.70GHz,1948,Intel,218,922,Intel HD Graphics 620                             ,Intel HD Graphics 620                             ,13.3,0,0,0,1000.0,0.0,1,0,0,0,0,1,0,High End,2254.0,16,0,1800,3200,0,1,0,0,0,1,1.2
0,0,0,0,1,0,0,0,0,0,0,0,Intel,2,2640,Intel Core i3 6100U 2.3GHz,Intel Core i3-6100U @ 2.30GHz,1346,Intel,218,922,Intel HD Graphics 520                             ,Intel HD Graphics 620                             ,15.6,0,1,0,500.0,0.0,0,0,0,0,0,1,0,Mid Range,705.15,4,0,768,1366,0,0,0,0,1,0,2.31
0,0,0,0,1,0,0,0,0,0,0,0,Intel,2,3413,Intel Core i5 7200U 2.5GHz,Intel Core i5-7200U @ 2.50GHz,1780,Intel,218,922,Intel HD Graphics 620                             ,Intel HD Graphics 620                             ,15.6,0,1,0,500.0,0.0,0,0,0,0,0,0,0,Budget,499.0,4,0,768,1366,0,0,0,0,1,0,1.96
1,0,0,0,0,0,0,0,0,0,0,0,AMD,4,1800,AMD A8-Series 7410 2.2GHz,AMD A8-7410 APU,799,AMD,810,9669,AMD Radeon R5                                     ,Radeon RX 590                                     ,15.6,0,1,0,1000.0,0.0,0,0,0,0,0,1,0,Budget,449.0,8,0,768,1366,0,0,0,0,1,0,2.4
0,0,0,1,0,0,0,0,0,0,0,0,Intel,2,3654,Intel Core i7 7500U 2.7GHz,Intel Core i7-7500U @ 2.70GHz,1948,Intel,218,922,Intel HD Graphics 620                             ,Intel HD Graphics 620                             ,13.3,0,0,0,256.0,0.0,1,0,0,0,0,1,0,Mid Range,1299.0,12,1,1080,1920,0,1,1,0,0,0,1.6
0,0,0,0,0,0,0,1,0,0,0,0,Intel,4,6541,Intel Core i7 6700HQ 2.6GHz,Intel Core i7-6700HQ @ 2.60GHz,1918,Nvidia,693,8782,Nvidia GeForce GTX 1060                           ,GeForce GTX 1060 5GB                              ,15.6,0,1,0,256.0,1000.0,1,0,0,0,0,1,0,High End,1819.0,16,0,1080,1920,0,0,0,1,0,0,2.94
0,0,0,0,1,0,0,0,0,0,0,0,Intel,2,3654,Intel Core i7 7500U 2.7GHz,Intel Core i7-7500U @ 2.70GHz,1948,Intel,218,922,Intel HD Graphics 620                             ,Intel HD Graphics 620                             ,15.6,0,0,0,256.0,0.0,1,0,0,0,0,1,0,Mid Range,1070.0,8,0,1080,1920,0,0,0,0,1,0,2.04
0,0,1,0,0,0,0,0,0,0,0,0,Intel,4,6541,Intel Core i7 6700HQ 2.6GHz,Intel Core i7-6700HQ @ 2.60GHz,1918,Nvidia,686,2637,Nvidia GeForce GTX 965M                           ,MONSTER GeForce GTX 675M                          ,17.3,0,1,0,1000.0,0.0,0,0,0,0,0,0,0,Mid Range,998.0,16,1,1080,1920,0,0,0,1,0,0,4.0
0,0,0,1,0,0,0,0,0,0,0,0,Intel,2,3413,Intel Core i5 7200U 2.5GHz,Intel Core i5-7200U @ 2.50GHz,1780,Intel,218,922,Intel HD Graphics                                 ,Intel HD Graphics 620                             ,15.6,0,1,0,1000.0,0.0,0,0,0,0,0,1,0,Budget,559.0,4,0,1080,1920,0,0,0,0,1,0,2.25
0,0,0,1,0,0,0,0,0,0,0,0,Intel,2,3654,Intel Core i7 7500U 2.7GHz,Intel Core i7-7500U @ 2.70GHz,1948,AMD,182,913,AMD Radeon R7 M445                                ,Radeon R7 M445                                    ,15.6,0,1,0,2000.0,0.0,0,0,0,0,0,1,0,Mid Range,989.99,16,0,1080,1920,0,0,0,0,1,0,2.32
0,0,0,0,0,0,0,1,0,0,0,0,Intel,4,6541,Intel Core i7 6700HQ 2.6GHz,Intel Core i7-6700HQ @ 2.60GHz,1918,Nvidia,693,8782,Nvidia GeForce GTX 1060                           ,GeForce GTX 1060 5GB                              ,15.6,0,1,0,256.0,1000.0,1,0,0,0,0,1,0,High End,1929.0,16,0,1080,1920,0,0,0,1,0,0,1.8
0,0,0,1,0,0,0,0,0,0,0,0,Intel,2,3654,Intel Core i7 7500U 2.7GHz,Intel Core i7-7500U @ 2.70GHz,1948,Intel,218,922,Intel HD Graphics 620                             ,Intel HD Graphics 620                             ,13.3,0,0,0,256.0,0.0,1,0,0,0,0,1,0,Mid Range,1458.0,8,0,1080,1920,0,0,0,0,0,1,1.29
0,0,1,0,0,0,0,0,0,0,0,0,Intel,4,6922,Intel Core i7 6820HK 2.7GHz,Intel Core i7-6820HK @ 2.70GHz,1949,Nvidia,515,7314,Nvidia GeForce GTX 980                            ,GeForce GTX 980M                                  ,17.3,0,0,0,1000.0,0.0,1,0,0,0,0,1,0,High End,3975.0,64,1,1080,1920,0,0,0,1,0,0,3.58
0,0,0,1,0,0,0,0,0,0,0,0,Intel,2,3280,Intel Core i7 6500U 2.5GHz,Intel Core i7-6500U @ 2.50GHz,1709,Intel,218,922,Intel HD Graphics 520                             ,Intel HD Graphics 620                             ,13.3,0,0,0,256.0,0.0,1,0,0,0,0,1,0,Mid Range,798.01,8,0,1080,1920,0,1,1,0,0,0,1.62
0,0,0,1,0,0,0,0,0,0,0,0,Intel,4,6541,Intel Core i7 6700HQ 2.6GHz,Intel Core i7-6700HQ @ 2.60GHz,1918,Nvidia,725,6707,Nvidia GeForce GTX 970M                           ,GeForce GTX 970XM FORCE                           ,15.6,0,1,0,256.0,1000.0,1,0,0,0,0,1,0,Mid Range,1329.0,16,0,2160,3840,0,0,0,1,0,0,3.21
0,1,0,0,0,0,0,0,0,0,0,0,Intel,2,1705,Intel Core M 1.1GHz,Intel Core M-5Y70 @ 1.10GHz,1039,Intel,218,922,Intel HD Graphics 515                             ,Intel HD Graphics 620                             ,12.0,1,0,0,256.0,0.0,0,0,0,0,1,0,0,Mid Range,1300.0,8,1,1440,2304,1,0,0,0,0,1,0.92
